"Warengruppe_1","Warengruppe_2","Warengruppe_3","Warengruppe_4","Warengruppe_5","Warengruppe_6","Umsatz","KielerWoche","Bewoelkung_0","Bewoelkung_1","Bewoelkung_2","Bewoelkung_3","Bewoelkung_4","Bewoelkung_5","Bewoelkung_6","Bewoelkung_7","Bewoelkung_8","Temperatur","Windgeschwindigkeit","Day","Month_01","Month_02","Month_03","Month_04","Month_05","Month_06","Month_07","Month_08","Month_09","Month_10","Month_11","Month_12","DayOfWeek_1","DayOfWeek_2","DayOfWeek_3","DayOfWeek_4","DayOfWeek_5","DayOfWeek_6","DayOfWeek_7"
0,1,0,0,0,0,228.580529593722,0,0,0,0,0,0,0,1,0,0,7.625,18,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,73.4145321399375,0,0,0,0,0,0,0,1,0,0,7.625,18,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,72.2593350833824,0,0,0,0,0,0,0,1,0,0,7.625,18,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,109.49615849071,0,0,0,0,0,0,0,1,0,0,7.625,18,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,216.340216270472,0,0,0,0,0,0,0,1,0,0,7.625,18,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,61.7410274782351,0,0,0,0,0,0,0,1,0,0,7.375,20,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,190.339694203761,0,0,0,0,0,0,0,1,0,0,7.375,20,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,71.2165459705098,0,0,0,0,0,0,0,1,0,0,7.375,20,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,193.68895968633,0,0,0,0,0,0,0,1,0,0,7.375,20,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,58.1723333446861,0,0,0,0,0,0,0,1,0,0,7.375,20,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,83.2419409328517,0,0,0,0,0,0,0,0,1,0,4.375,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,211.823498155332,0,0,0,0,0,0,0,0,1,0,4.375,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,270.503133269846,0,0,0,0,0,0,0,0,1,0,4.375,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,64.732366279063,0,0,0,0,0,0,0,0,1,0,4.375,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,68.0279423384753,0,0,0,0,0,0,0,0,1,0,4.375,22,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,125.53740598929,0,0,1,0,0,0,0,0,0,0,4.125,15,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,239.782123705357,0,0,1,0,0,0,0,0,0,0,4.125,15,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,80.4488608498589,0,0,1,0,0,0,0,0,0,0,4.125,15,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,316.95394111832,0,0,1,0,0,0,0,0,0,0,4.125,15,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,99.2841701711762,0,0,1,0,0,0,0,0,0,0,4.125,15,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,115.341612709924,0,0,0,0,0,0,0,0,1,0,3.375,12,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,234.921803571215,0,0,0,0,0,0,0,0,1,0,3.375,12,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,109.366704462816,0,0,0,0,0,0,0,0,1,0,3.375,12,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,312.627992129368,0,0,0,0,0,0,0,0,1,0,3.375,12,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,114.169995993508,0,0,0,0,0,0,0,0,1,0,3.375,12,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,285.771133555259,0,0,0,0,0,0,0,0,1,0,7.5,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,219.070489867947,0,0,0,0,0,0,0,0,1,0,7.5,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,158.09736357214,0,0,0,0,0,0,0,0,1,0,7.5,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,428.913586120998,0,0,0,0,0,0,0,0,1,0,7.5,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,51.7803618656751,0,0,0,0,0,0,0,0,1,0,7.5,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,309.386402370393,0,0,0,0,0,0,0,0,0,1,10.75,11,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,84.7166976739322,0,0,0,0,0,0,0,0,0,1,10.75,11,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,79.9282396414421,0,0,0,0,0,0,0,0,0,1,10.75,11,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,122.569495991968,0,0,0,0,0,0,0,0,0,1,10.75,11,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,225.788574192508,0,0,0,0,0,0,0,0,0,1,10.75,11,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,83.0765621031534,0,0,0,0,0,0,0,1,0,0,6,15,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,229.94140636776,0,0,0,0,0,0,0,1,0,0,6,15,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,55.6773803478843,0,0,0,0,0,0,0,1,0,0,6,15,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,217.112882821244,0,0,0,0,0,0,0,1,0,0,6,15,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,63.4128404969572,0,0,0,0,0,0,0,1,0,0,6,15,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,125.217450323725,0,0,0,0,0,0,0,1,0,0,5,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,249.680771523383,0,0,0,0,0,0,0,1,0,0,5,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,184.419259396229,0,0,0,0,0,0,0,1,0,0,5,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,81.196753748226,0,0,0,0,0,0,0,1,0,0,5,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,63.9917334574785,0,0,0,0,0,0,0,1,0,0,5,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,129.890356481374,0,0,0,0,1,0,0,0,0,0,6.5,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,236.090084433661,0,0,0,0,1,0,0,0,0,0,6.5,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,88.5170198704386,0,0,0,0,1,0,0,0,0,0,6.5,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,208.162352876757,0,0,0,0,1,0,0,0,0,0,6.5,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,93.1703797209382,0,0,0,0,1,0,0,0,0,0,6.5,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,87.3180596980489,0,0,0,1,0,0,0,0,0,0,8.375,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,102.152065009225,0,0,0,1,0,0,0,0,0,0,8.375,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,117.704319583557,0,0,0,1,0,0,0,0,0,0,8.375,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,233.433296191023,0,0,0,1,0,0,0,0,0,0,8.375,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,238.976721219758,0,0,0,1,0,0,0,0,0,0,8.375,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,106.326572981857,0,0,0,0,0,0,0,1,0,0,9.125,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,106.359853382428,0,0,0,0,0,0,0,1,0,0,9.125,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,244.654903697285,0,0,0,0,0,0,0,1,0,0,9.125,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,98.7435434121811,0,0,0,0,0,0,0,1,0,0,9.125,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,294.842273268246,0,0,0,0,0,0,0,1,0,0,9.125,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,34.5835550634367,0,0,0,0,0,0,0,0,1,0,7.375,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,402.778273319068,0,0,0,0,0,0,0,0,1,0,7.375,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,135.958950858257,0,0,0,0,0,0,0,0,1,0,7.375,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,140.485447246568,0,0,0,0,0,0,0,0,1,0,7.375,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,237.230130489581,0,0,0,0,0,0,0,0,1,0,7.375,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,89.6750437494664,0,0,0,0,0,0,0,0,0,1,3.75,17,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,243.60177838846,0,0,0,0,0,0,0,0,0,1,3.75,17,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,86.9960424642728,0,0,0,0,0,0,0,0,0,1,3.75,17,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,237.36778410527,0,0,0,0,0,0,0,0,0,1,3.75,17,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,81.6378419412611,0,0,0,0,0,0,0,0,0,1,3.75,17,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,220.995436239232,0,0,0,0,0,0,0,0,1,0,1.75,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,83.4283849697076,0,0,0,0,0,0,0,0,1,0,1.75,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,67.1621281398369,0,0,0,0,0,0,0,0,1,0,1.75,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,100.15087379542,0,0,0,0,0,0,0,0,1,0,1.75,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,221.073127599374,0,0,0,0,0,0,0,0,1,0,1.75,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,94.9229502187465,0,0,0,0,0,0,0,1,0,0,5.75,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,229.762106992602,0,0,0,0,0,0,0,1,0,0,5.75,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,82.5934194590142,0,0,0,0,0,0,0,1,0,0,5.75,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,172.894375808564,0,0,0,0,0,0,0,1,0,0,5.75,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,66.6334195345118,0,0,0,0,0,0,0,1,0,0,5.75,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,111.351351910469,0,0,0,0,0,0,0,0,1,0,7.375,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,270.975919358021,0,0,0,0,0,0,0,0,1,0,7.375,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,201.981974396535,0,0,0,0,0,0,0,0,1,0,7.375,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,71.3137895523492,0,0,0,0,0,0,0,0,1,0,7.375,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,60.757612565121,0,0,0,0,0,0,0,0,1,0,7.375,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,100.450621108239,0,0,0,0,0,1,0,0,0,0,8.75,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,269.069152280242,0,0,0,0,0,1,0,0,0,0,8.75,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,81.8267970341715,0,0,0,0,0,1,0,0,0,0,8.75,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,220.561031064227,0,0,0,0,0,1,0,0,0,0,8.75,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,85.9999360805292,0,0,0,0,0,1,0,0,0,0,8.75,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,121.869883897373,0,0,0,1,0,0,0,0,0,0,7.75,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,108.418382637731,0,0,0,1,0,0,0,0,0,0,7.75,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,133.379795484216,0,0,0,1,0,0,0,0,0,0,7.75,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,270.40812557297,0,0,0,1,0,0,0,0,0,0,7.75,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,275.941241422517,0,0,0,1,0,0,0,0,0,0,7.75,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,124.789965526841,0,0,0,0,0,0,0,1,0,0,6.375,9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,185.780111123125,0,0,0,0,0,0,0,1,0,0,6.375,9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,314.763402436625,0,0,0,0,0,0,0,1,0,0,6.375,9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,95.7356255719552,0,0,0,0,0,0,0,1,0,0,6.375,9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,491.90798485682,0,0,0,0,0,0,0,1,0,0,6.375,9,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,120.053295378394,0,0,0,0,0,0,0,0,1,0,6.625,7,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,242.464512144723,0,0,0,0,0,0,0,0,1,0,6.625,7,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,97.5939745535462,0,0,0,0,0,0,0,0,1,0,6.625,7,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,36.8342602340521,0,0,0,0,0,0,0,0,1,0,6.625,7,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,172.62499140603,0,0,0,0,0,0,0,0,1,0,6.625,7,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,87.0000890332702,0,0,0,0,0,0,0,1,0,0,10.5,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,243.409665197197,0,0,0,0,0,0,0,1,0,0,10.5,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,83.7407885397308,0,0,0,0,0,0,0,1,0,0,10.5,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,231.454950724527,0,0,0,0,0,0,0,1,0,0,10.5,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,75.3949001762448,0,0,0,0,0,0,0,1,0,0,10.5,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,241.207717005148,0,1,0,0,0,0,0,0,0,0,9.25,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,64.5780317895003,0,1,0,0,0,0,0,0,0,0,9.25,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,84.2638211334626,0,1,0,0,0,0,0,0,0,0,9.25,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,92.6236598779842,0,1,0,0,0,0,0,0,0,0,9.25,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,228.879500278325,0,1,0,0,0,0,0,0,0,0,9.25,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,110.643982291844,0,0,0,0,0,0,1,0,0,0,11.75,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,227.081015697025,0,0,0,0,0,0,1,0,0,0,11.75,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,71.8054617106975,0,0,0,0,0,0,1,0,0,0,11.75,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,213.804929252107,0,0,0,0,0,0,1,0,0,0,11.75,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,61.6572117456336,0,0,0,0,0,0,1,0,0,0,11.75,9,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,112.504534119038,0,0,0,0,0,0,0,1,0,0,6.75,18,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,225.002939044633,0,0,0,0,0,0,0,1,0,0,6.75,18,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,190.177419969815,0,0,0,0,0,0,0,1,0,0,6.75,18,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,82.3548698176422,0,0,0,0,0,0,0,1,0,0,6.75,18,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,90.533610402315,0,0,0,0,0,0,0,1,0,0,6.75,18,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,106.208725638613,0,0,0,0,0,0,1,0,0,0,6.875,22,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,287.843905619013,0,0,0,0,0,0,1,0,0,0,6.875,22,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,113.966410569379,0,0,0,0,0,0,1,0,0,0,6.875,22,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,241.153245549975,0,0,0,0,0,0,1,0,0,0,6.875,22,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,102.87506239681,0,0,0,0,0,0,1,0,0,0,6.875,22,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,36.557110132907,0,0,0,0,0,0,0,0,0,1,3.875,9,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,109.641199449158,0,0,0,0,0,0,0,0,0,1,3.875,9,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,115.495208167488,0,0,0,0,0,0,0,0,0,1,3.875,9,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,229.126982582804,0,0,0,0,0,0,0,0,0,1,3.875,9,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,381.163708694666,0,0,0,0,0,0,0,0,0,1,3.875,9,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,73.0242608684537,0,0,0,0,0,0,0,0,1,0,10.25,8,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,51.316960690722,0,0,0,0,0,0,0,0,1,0,10.25,8,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,183.265133200934,0,0,0,0,0,0,0,0,1,0,10.25,8,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,97.3489147113908,0,0,0,0,0,0,0,0,1,0,10.25,8,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,225.438695753547,0,0,0,0,0,0,0,0,1,0,10.25,8,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,100.759683299883,0,0,0,0,0,0,1,0,0,0,8.75,20,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,126.927370810771,0,0,0,0,0,0,1,0,0,0,8.75,20,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,234.577222381036,0,0,0,0,0,0,1,0,0,0,8.75,20,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,92.1372741343699,0,0,0,0,0,0,1,0,0,0,8.75,20,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,216.705423653414,0,0,0,0,0,0,1,0,0,0,8.75,20,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,185.865995045763,0,1,0,0,0,0,0,0,0,0,10.75,11,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,101.415037514976,0,1,0,0,0,0,0,0,0,0,10.75,11,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,239.754869003961,0,1,0,0,0,0,0,0,0,0,10.75,11,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,101.654984780132,0,1,0,0,0,0,0,0,0,0,10.75,11,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,81.269583581414,0,1,0,0,0,0,0,0,0,0,10.75,11,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,81.3953457468891,0,0,0,0,0,1,0,0,0,0,8.125,11,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,70.849572294015,0,0,0,0,0,1,0,0,0,0,8.125,11,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,199.236085328032,0,0,0,0,0,1,0,0,0,0,8.125,11,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,242.789527548901,0,0,0,0,0,1,0,0,0,0,8.125,11,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,100.177760988448,0,0,0,0,0,1,0,0,0,0,8.125,11,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,263.089113905418,0,1,0,0,0,0,0,0,0,0,10.5,7,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,92.3970924998567,0,1,0,0,0,0,0,0,0,0,10.5,7,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,58.5851663089429,0,1,0,0,0,0,0,0,0,0,10.5,7,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,128.368364908016,0,1,0,0,0,0,0,0,0,0,10.5,7,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,228.995269827416,0,1,0,0,0,0,0,0,0,0,10.5,7,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
